"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2022-12-27,,26,8,0.00,,1.2
2022-12-28,,45,25,0.00,,1.2
2022-12-29,,57,44,0.00,,0.0
2022-12-30,,57,31,0.00,,
2022-12-31,,39,27,0.00,,
2023-01-01,,45,37,0.14,,0.0
2023-01-02,,44,32,0.00,,0.0
2023-01-03,,49,40,0.98,,0.0
2023-01-04,,45,33,0.01,,0.0
2023-01-05,,34,31,0.00,,0.0
2023-01-06,,33,25,0.00,,0.0
2023-01-07,,33,28,0.00,,0.0
2023-01-08,,35,26,0.00,,0.0
2023-01-09,,44,25,0.00,,0.0
2023-01-10,,49,36,0.00,,0.0
2023-01-11,,53,38,0.00,,0.0
2023-01-12,,45,35,0.00,,0.0
2023-01-13,,35,27,0.00,,0.0
2023-01-14,,31,24,0.00,,0.0
2023-01-15,,43,26,0.00,,0.0
2023-01-16,,52,40,0.15,,0.0
2023-01-17,,50,37,0.00,,0.0
2023-01-18,,39,36,0.25,,0.0
2023-01-19,,42,34,0.10,,0.0
2023-01-20,,35,30,0.00,,0.0
2023-01-21,,32,28,0.00,,0.0
2023-01-22,,34,29,0.02,,
2023-01-23,,32,22,0.00,,
2023-01-24,,37,28,0.00,,
2023-01-25,,35,31,0.21,,2.0
2023-01-26,,32,15,0.01,,1.2
2023-01-27,,37,14,0.03,,1.2
2023-01-28,,31,20,0.03,,1.2
2023-01-29,,31,18,0.01,,1.2
2023-01-30,,19,6,0.00,,2.0
2023-01-31,,14,3,0.00,,1.2
2023-02-01,,28,6,0.00,,1.2
2023-02-02,,34,12,0.00,,1.2
2023-02-03,,12,1,0.00,,1.2
2023-02-04,,43,12,0.00,,1.2
2023-02-05,,43,29,0.00,,0.0
2023-02-06,,47,23,0.00,,0.0
2023-02-07,,50,30,0.00,,0.0
2023-02-08,,43,25,0.00,,0.0
2023-02-09,,47,36,0.94,,0.0
2023-02-10,,40,26,0.00,,0.0
2023-02-11,,47,23,0.00,,0.0
2023-02-12,,52,28,0.00,,0.0
2023-02-13,,53,34,0.00,,0.0
2023-02-14,,54,36,0.09,,0.0
2023-02-15,,53,36,0.21,,0.0
2023-02-16,,36,25,0.27,,0.0
2023-02-17,,27,19,0.00,,1.2
2023-02-18,,46,24,0.00,,0.0
2023-02-19,,53,39,0.00,,0.0
2023-02-20,,46,30,0.00,,0.0
2023-02-21,,41,25,0.00,,0.0
2023-02-22,,36,34,1.02,,0.0
2023-02-23,,43,23,0.00,,0.0
2023-02-24,,28,18,0.01,,0.0
2023-02-25,,38,27,0.01,,1.2
2023-02-26,,50,28,0.00,,0.0
2023-02-27,,59,39,0.85,,0.0
2023-02-28,,51,37,0.01,,0.0
2023-03-01,,57,37,0.04,,0.0
2023-03-02,,38,34,0.00,,0.0
2023-03-03,,39,32,0.00,,0.0
2023-03-04,,50,28,0.01,,0.0
2023-03-05,,49,30,0.02,,0.0
2023-03-06,,56,38,0.11,,0.0
2023-03-07,,44,36,0.00,,0.0
2023-03-08,,46,36,0.00,,0.0
2023-03-09,,41,33,0.16,,0.0
2023-03-10,,37,33,0.08,,0.0
2023-03-11,,39,33,0.17,,0.0
2023-03-12,,37,30,0.05,,1.2
2023-03-13,,33,26,0.00,,0.0
2023-03-14,,37,22,0.00,,0.0
2023-03-15,,50,25,0.00,,0.0
2023-03-16,,52,42,0.17,,0.0
2023-03-17,,52,23,0.06,,0.0
2023-03-18,,26,13,0.00,,0.0
2023-03-19,,41,19,0.00,,0.0
2023-03-20,,52,28,0.00,,0.0
2023-03-21,,56,37,0.00,,0.0
2023-03-22,,53,41,0.10,,0.0
2023-03-23,,49,37,0.31,,0.0
2023-03-24,,45,37,0.02,,0.0
2023-03-25,,45,35,0.37,,0.0
2023-03-26,,48,34,0.14,,0.0
2023-03-27,,47,32,0.00,,0.0
2023-03-28,,52,30,0.00,,0.0
2023-03-29,,43,30,0.00,,0.0
2023-03-30,,58,27,0.00,,
2023-03-31,,70,50,0.23,,
2023-04-01,,50,35,0.06,,
2023-04-02,,56,32,0.00,,
2023-04-03,,61,45,0.08,,
2023-04-04,,72,45,0.37,,
2023-04-05,,73,39,0.12,,
2023-04-06,,54,33,0.00,,
2023-04-07,,49,38,0.00,,
2023-04-08,,64,38,0.00,,
2023-04-09,,68,44,0.00,,
2023-04-10,,71,48,0.00,,
2023-04-11,,80,52,0.00,,
2023-04-12,,83,59,0.00,,
2023-04-13,,84,56,0.00,,
2023-04-14,,84,56,0.00,,
2023-04-15,,83,64,0.09,,
2023-04-16,,64,35,0.15,,
2023-04-17,,40,32,0.01,,
2023-04-18,,59,33,0.00,,
2023-04-19,,72,44,0.08,,
2023-04-20,,81,49,0.10,,
2023-04-21,,63,45,0.00,,
2023-04-22,,47,38,0.03,,
2023-04-23,,42,36,0.00,,
2023-04-24,,54,35,0.01,,
2023-04-25,,48,34,0.18,,
2023-04-26,,50,34,0.00,,
2023-04-27,,67,38,0.00,,
2023-04-28,,61,47,0.00,,
2023-04-29,,59,42,0.11,,
2023-04-30,,50,40,0.16,,
2023-05-01,,50,41,0.05,,
2023-05-02,,55,43,0.00,,
2023-05-03,,57,41,0.00,,
2023-05-04,,73,41,0.00,,
2023-05-05,,79,56,0.00,,
2023-05-06,,79,60,0.03,,
2023-05-07,,85,60,0.05,,
2023-05-08,,68,51,0.08,,
2023-05-09,,70,49,0.00,,
2023-05-10,,80,51,0.00,,
2023-05-11,,83,57,0.00,,
2023-05-12,,76,60,0.31,,
2023-05-13,,68,57,0.00,,
2023-05-14,,65,55,0.01,,
2023-05-15,,68,53,0.00,,
2023-05-16,,81,51,0.00,,
2023-05-17,,63,47,0.00,,
2023-05-18,,75,47,0.00,,
2023-05-19,,75,54,0.06,,
2023-05-20,,70,50,0.00,,
2023-05-21,,80,54,0.00,,
2023-05-22,,82,55,0.00,,
2023-05-23,,85,59,0.00,,
2023-05-24,,70,54,0.00,,
2023-05-25,,62,50,0.00,,
2023-05-26,,70,50,0.00,,
2023-05-27,,74,48,0.00,,
2023-05-28,,79,56,0.00,,
2023-05-29,,83,55,0.00,,
2023-05-30,,89,62,0.00,,
2023-05-31,,91,70,0.00,,
2023-06-01,,91,69,0.00,,
2023-06-02,,91,69,0.00,,
2023-06-03,,89,68,0.00,,
2023-06-04,,78,62,0.00,,
2023-06-05,,85,58,0.00,,
2023-06-06,,80,62,0.02,,
2023-06-07,,75,59,0.00,,
2023-06-08,,74,56,0.00,,
2023-06-09,,79,54,0.00,,
2023-06-10,,87,61,0.00,,
2023-06-11,,67,53,0.05,,
2023-06-12,,70,52,0.00,,
2023-06-13,,67,56,0.51,,
2023-06-14,,73,59,0.00,,
2023-06-15,,83,54,0.00,,
2023-06-16,,68,54,0.00,,
2023-06-17,,79,52,0.00,,
2023-06-18,,86,62,0.00,,
2023-06-19,,86,65,0.00,,
2023-06-20,,84,62,0.00,,
2023-06-21,,88,67,0.00,,
2023-06-22,,85,69,0.00,,
2023-06-23,,85,69,0.00,,
2023-06-24,,92,66,0.00,,
2023-06-25,,87,67,1.50,,
2023-06-26,,76,69,0.00,,
2023-06-27,,76,64,0.00,,
2023-06-28,,84,59,0.00,,
2023-06-29,,87,73,0.00,,
2023-06-30,,90,70,0.00,,
2023-07-01,,86,73,0.00,,
2023-07-02,,75,66,4.68,,
2023-07-03,,86,63,0.00,,
2023-07-04,,92,69,0.00,,
2023-07-05,,92,71,1.76,,
2023-07-06,,80,68,0.00,,
2023-07-07,,81,65,0.00,,
2023-07-08,,75,63,0.25,,
2023-07-09,,85,60,0.00,,
2023-07-10,,85,65,0.00,,
2023-07-11,,88,69,1.04,,
2023-07-12,,80,63,1.38,,
2023-07-13,,78,64,0.00,,
2023-07-14,,90,69,0.21,,
2023-07-15,,84,70,0.48,,
2023-07-16,,82,67,0.00,,
2023-07-17,,80,66,0.00,,
2023-07-18,,78,62,0.00,,
2023-07-19,,85,62,0.00,,
2023-07-20,,88,71,0.00,,
2023-07-21,,81,68,0.00,,
2023-07-22,,86,64,0.02,,
2023-07-23,,85,65,0.15,,
2023-07-24,,87,69,0.00,,
2023-07-25,,90,69,0.00,,
2023-07-26,,91,76,0.16,,
2023-07-27,,91,75,0.00,,
2023-07-28,,93,71,1.14,,
2023-07-29,,83,70,0.01,,
2023-07-30,,80,67,0.00,,
2023-07-31,,82,64,0.00,,
2023-08-01,,85,69,0.00,,
2023-08-02,,85,69,0.00,,
2023-08-03,,90,66,0.00,,
2023-08-04,,85,72,0.00,,
2023-08-05,,76,67,0.22,,
2023-08-06,,72,66,0.14,,
2023-08-07,,80,67,0.00,,
2023-08-08,,85,64,0.00,,
2023-08-09,,79,66,0.00,,
2023-08-10,,85,65,0.00,,
2023-08-11,,85,71,0.02,,
2023-08-12,,87,72,0.00,,
2023-08-13,,81,67,0.00,,
2023-08-14,,76,64,1.96,,
2023-08-15,,78,63,0.06,,
2023-08-16,,81,58,0.00,,
2023-08-17,,81,62,0.32,,
2023-08-18,,79,58,0.00,,
2023-08-19,,83,63,0.00,,
2023-08-20,,91,72,0.00,,
2023-08-21,,83,71,0.00,,
2023-08-22,,88,70,0.00,,
2023-08-23,,98,75,0.00,,
2023-08-24,,100,74,0.00,,
2023-08-25,,82,71,0.00,,
2023-08-26,,76,65,0.00,,
2023-08-27,,75,66,0.00,,
2023-08-28,,78,60,0.00,,
2023-08-29,,86,63,0.00,,
2023-08-30,,71,57,0.00,,
2023-08-31,,76,54,0.00,,
2023-09-01,,83,60,0.00,,
2023-09-02,,88,64,0.00,,
2023-09-03,,93,68,0.00,,
2023-09-04,,93,71,0.00,,
2023-09-05,,92,76,0.00,,
2023-09-06,,81,67,0.18,,
2023-09-07,,71,64,0.01,,
2023-09-08,,69,60,0.03,,
2023-09-09,,75,56,0.00,,
2023-09-10,,80,55,0.00,,
2023-09-11,,71,60,1.30,,
2023-09-12,,71,56,0.00,,
2023-09-13,,71,54,0.00,,
2023-09-14,,71,51,0.00,,
2023-09-15,,77,54,0.00,,
2023-09-16,,72,60,0.01,,
2023-09-17,,69,55,1.20,,
2023-09-18,,71,53,0.00,,
2023-09-19,,67,58,0.20,,
2023-09-20,,80,61,0.00,,
2023-09-21,,76,66,0.03,,
2023-09-22,,78,65,0.01,,
2023-09-23,,78,64,0.00,,
2023-09-24,,77,59,0.00,,
2023-09-25,,76,63,0.07,,
2023-09-26,,74,64,0.55,,
2023-09-27,,70,63,0.01,,
2023-09-28,,70,61,0.00,,
2023-09-29,,76,57,0.00,,
2023-09-30,,83,59,0.00,,
2023-10-01,,85,63,0.00,,
2023-10-02,,85,63,0.00,,
2023-10-03,,87,65,0.00,,
2023-10-04,,85,69,0.01,,
2023-10-05,,71,60,0.41,,
2023-10-06,,61,45,0.03,,
2023-10-07,,59,45,0.00,,
2023-10-08,,56,45,0.00,,
2023-10-09,,59,43,0.00,,
2023-10-10,,63,40,0.00,,
2023-10-11,,67,41,0.30,,
2023-10-12,,63,53,0.38,,
2023-10-13,,59,54,0.46,,
2023-10-14,,56,50,0.46,,
2023-10-15,,59,46,0.00,,
2023-10-16,,54,43,0.00,,
2023-10-17,,63,40,0.00,,
2023-10-18,,67,46,0.12,,
2023-10-19,,58,54,0.09,,
2023-10-20,,60,47,0.00,,
2023-10-21,,65,45,0.00,,
2023-10-22,,59,42,0.00,,
2023-10-23,,67,45,0.00,,
2023-10-24,,82,58,0.00,,
2023-10-25,,67,60,0.11,,
2023-10-26,,72,64,0.22,,
2023-10-27,,71,46,0.06,,
2023-10-28,,50,40,0.06,,
2023-10-29,,49,39,0.04,,
2023-10-30,,44,31,0.00,,
2023-10-31,,37,29,0.00,,
2023-11-01,,41,27,0.00,,
2023-11-02,,55,34,0.00,,
2023-11-03,,58,44,0.00,,
2023-11-04,,59,42,0.00,,
2023-11-05,,61,36,0.00,,
2023-11-06,,71,54,0.00,,
2023-11-07,,57,46,0.00,,
2023-11-08,,61,48,0.02,,
2023-11-09,,57,42,0.00,,
2023-11-10,,48,35,0.00,,
2023-11-11,,52,31,0.00,,
2023-11-12,,58,42,0.00,,
2023-11-13,,64,39,0.00,,
2023-11-14,,63,36,0.00,,
2023-11-15,,67,43,0.00,,
2023-11-16,,67,47,0.00,,
2023-11-17,,63,36,0.00,,
2023-11-18,,53,32,0.00,,
2023-11-19,,54,36,0.00,,
2023-11-20,,50,43,0.25,,
2023-11-21,,46,37,0.67,,
2023-11-22,,47,33,0.00,,
2023-11-23,,48,34,0.00,,
2023-11-24,,37,29,0.00,,
2023-11-25,,39,29,0.00,,
2023-11-26,,35,29,0.06,,
2023-11-27,,30,19,0.00,,
2023-11-28,,26,16,0.00,,
2023-11-29,,42,21,0.00,,
2023-11-30,,55,32,0.00,,
2023-12-01,,46,43,0.72,,
2023-12-02,,46,41,0.00,,
2023-12-03,,42,38,0.26,,
2023-12-04,,42,34,0.00,,
2023-12-05,,42,33,0.08,,
2023-12-06,,41,32,0.00,,
2023-12-07,,53,37,0.00,,
2023-12-08,,56,45,0.00,,
2023-12-09,,57,36,0.15,,
2023-12-10,,36,32,0.00,,
2023-12-11,,37,29,0.00,,
2023-12-12,,40,28,0.00,,
2023-12-13,,42,23,0.00,,
2023-12-14,,52,31,0.00,,
2023-12-15,,54,36,0.00,,
2023-12-16,,49,42,0.48,,
2023-12-17,,45,37,0.00,,
2023-12-18,,37,22,0.00,,
2023-12-19,,34,18,0.00,,
2023-12-20,,43,31,0.00,,
2023-12-21,,50,35,0.00,,
2023-12-22,,47,44,0.47,,
2023-12-23,,51,45,0.00,,
2023-12-24,,56,50,0.00,,
2023-12-25,,60,51,0.30,,
2023-12-26,,51,33,0.01,,
2023-12-27,,44,31,0.00,,
2023-12-28,,44,38,0.13,,
2023-12-29,,44,32,0.07,,
2023-12-30,,39,29,0.00,,
2023-12-31,,38,32,0.00,,
2024-01-01,,34,29,0.00,,0.0
2024-01-02,,41,28,0.00,,0.0
2024-01-03,,37,32,0.00,,0.0
2024-01-04,,38,28,0.00,,0.0
2024-01-05,,37,28,0.01,,0.0
2024-01-06,,35,31,0.08,,1.2
2024-01-07,,35,33,0.00,,1.2
2024-01-08,,38,32,0.06,,1.2
2024-01-09,,37,34,0.80,,1.2
2024-01-10,,35,31,0.00,,1.2
2024-01-11,,35,28,0.00,,1.2
2024-01-12,,38,31,0.46,,1.2
2024-01-13,,34,2,0.00,,2.0
2024-01-14,,2,-9,0.00,,2.0
2024-01-15,,4,-9,0.00,,2.0
2024-01-16,,5,-5,0.00,,1.2
2024-01-17,,23,4,0.00,,1.2
2024-01-18,,28,13,0.01,,2.0
2024-01-19,,16,6,0.00,,3.1
2024-01-20,,20,5,0.00,,2.0
2024-01-21,,22,2,0.00,,2.0
2024-01-22,,35,22,0.01,,2.0
2024-01-23,,38,34,0.25,,2.0
2024-01-24,,40,34,0.14,,1.2
2024-01-25,,42,38,0.22,,0.0
2024-01-26,,42,39,0.17,,0.0
2024-01-27,,42,38,0.03,,0.0
2024-01-28,,41,35,0.03,,0.0
2024-01-29,,40,31,0.00,,0.0
2024-01-30,,42,37,0.02,,0.0
2024-01-31,,40,37,0.00,,0.0
2024-02-01,,56,36,0.00,,0.0
2024-02-02,,43,33,0.00,,0.0
2024-02-03,,40,31,0.00,,0.0
2024-02-04,,47,32,0.00,,0.0
2024-02-05,,44,33,0.00,,0.0
2024-02-06,,43,33,0.00,,0.0
2024-02-07,,48,30,0.00,,0.0
2024-02-08,,60,47,0.14,,0.0
2024-02-09,,58,38,0.00,,0.0
2024-02-10,,43,33,0.00,,0.0
2024-02-11,,43,29,0.00,,0.0
2024-02-12,,46,25,0.00,,0.0
2024-02-13,,42,30,0.00,,0.0
2024-02-14,,48,27,0.00,,0.0
2024-02-15,,46,32,0.06,,0.0
2024-02-16,,33,22,0.00,,0.0
2024-02-17,,30,14,0.00,,0.0
2024-02-18,,47,24,0.00,,0.0
2024-02-19,,52,26,0.00,,0.0
2024-02-20,,58,32,0.00,,0.0
2024-02-21,,68,46,0.00,,0.0
2024-02-22,,61,46,0.00,,0.0
2024-02-23,,52,29,0.15,,0.0
2024-02-24,,36,24,0.00,,3.1
2024-02-25,,62,32,0.00,,0.0
2024-02-26,,72,42,0.00,,0.0
2024-02-27,,74,53,0.32,,0.0
2024-02-28,,53,23,0.02,,0.0
2024-02-29,,46,20,0.00,,0.0
2024-03-01,,47,32,0.00,,
2024-03-02,,60,37,0.00,,
2024-03-03,,74,45,0.00,,
2024-03-04,,72,45,0.35,,
2024-03-05,,45,40,0.78,,
2024-03-06,,50,40,0.00,,
2024-03-07,,50,39,0.00,,
2024-03-08,,47,41,0.75,,
2024-03-09,,47,34,0.00,,
2024-03-10,,49,31,0.00,,
2024-03-11,,68,33,0.00,,
2024-03-12,,72,48,0.00,,
2024-03-13,,69,48,0.03,,
2024-03-14,,67,42,0.65,,
2024-03-15,,52,38,0.00,,
2024-03-16,,60,40,0.00,,
2024-03-17,,43,31,0.00,,
2024-03-18,,37,26,0.00,,
2024-03-19,,59,30,0.00,,
2024-03-20,,45,31,0.00,,
2024-03-21,,41,28,0.00,,
2024-03-22,,40,31,0.13,,
2024-03-23,,40,32,0.00,,
2024-03-24,,50,33,0.00,,
2024-03-25,,66,47,0.40,,
2024-03-26,,58,34,0.05,,
2024-03-27,,44,30,0.00,,
2024-03-28,,52,31,0.00,,
2024-03-29,,53,36,0.10,,
2024-03-30,,64,41,0.41,,
2024-03-31,,51,40,0.35,,
2024-04-01,,51,44,0.43,,
2024-04-02,,62,37,0.16,,
2024-04-03,,40,35,0.23,,
2024-04-04,,43,38,0.05,,
2024-04-05,,50,37,0.00,,
2024-04-06,,53,33,0.00,,
2024-04-07,,52,40,0.42,,
2024-04-08,,73,48,0.00,,
2024-04-09,,64,50,0.00,,
2024-04-10,,68,44,0.00,,
2024-04-11,,58,50,0.05,,
2024-04-12,,65,46,0.08,,
2024-04-13,,71,43,0.00,,
2024-04-14,,81,58,0.00,,
2024-04-15,,74,50,0.00,,
2024-04-16,,81,53,0.03,,
2024-04-17,,70,54,0.02,,
2024-04-18,,60,47,0.07,,
2024-04-19,,58,43,0.00,,
2024-04-20,,49,36,0.00,,
2024-04-21,,59,35,0.00,,
2024-04-22,,68,42,0.00,,
2024-04-23,,64,43,0.00,,
2024-04-24,,47,37,0.00,,
2024-04-25,,57,34,0.00,,
2024-04-26,,64,45,0.35,,
2024-04-27,,79,60,0.06,,
2024-04-28,,77,62,1.25,,
2024-04-29,,70,54,1.28,,
2024-04-30,,75,50,0.00,,
2024-05-01,,78,60,0.00,,
2024-05-02,,82,57,1.01,,
2024-05-03,,68,53,0.09,,
2024-05-04,,82,51,0.20,,
2024-05-05,,65,52,0.00,,
2024-05-06,,71,50,0.00,,
2024-05-07,,77,60,1.08,,
2024-05-08,,78,54,0.00,,
2024-05-09,,65,51,0.54,,
2024-05-10,,69,48,0.04,,
2024-05-11,,71,52,0.00,,
2024-05-12,,84,51,0.00,,
2024-05-13,,82,62,0.20,,
2024-05-14,,64,53,0.00,,
2024-05-15,,70,54,0.00,,
2024-05-16,,76,52,0.19,,
2024-05-17,,81,60,0.00,,
2024-05-18,,87,61,0.00,,
2024-05-19,,77,63,0.00,,
2024-05-20,,85,63,0.15,,
2024-05-21,,91,63,0.00,,
2024-05-22,,81,64,0.00,,
2024-05-23,,80,57,0.00,,
2024-05-24,,79,66,0.22,,
2024-05-25,,74,59,0.00,,
2024-05-26,,75,59,0.68,,
2024-05-27,,75,59,0.00,,
2024-05-28,,73,56,0.11,,
2024-05-29,,71,53,0.01,,
2024-05-30,,71,49,0.00,,
2024-05-31,,81,54,0.00,,
2024-06-01,,69,61,0.58,,
2024-06-02,,76,60,0.00,,
2024-06-03,,89,61,0.00,,
2024-06-04,,87,71,0.21,,
2024-06-05,,81,69,0.33,,
2024-06-06,,80,65,0.00,,
2024-06-07,,80,60,0.00,,
2024-06-08,,80,56,0.16,,
2024-06-09,,82,55,0.00,,
2024-06-10,,69,55,0.00,,
2024-06-11,,79,50,0.00,,
2024-06-12,,92,68,0.00,,
2024-06-13,,91,73,0.07,,
2024-06-14,,87,65,0.00,,
2024-06-15,,86,62,0.00,,
2024-06-16,,96,71,0.00,,
2024-06-17,,97,79,0.00,,
2024-06-18,,95,79,0.00,,
2024-06-19,,95,78,0.00,,
2024-06-20,,86,67,0.02,,
2024-06-21,,95,68,0.00,,
2024-06-22,,95,73,1.48,,
2024-06-23,,83,71,0.07,,
2024-06-24,,88,67,0.00,,
2024-06-25,,85,73,0.34,,
2024-06-26,,87,66,0.00,,
2024-06-27,,73,63,0.00,,
2024-06-28,,76,67,0.18,,
2024-06-29,,89,73,0.00,,
2024-06-30,,73,61,0.00,,
2024-07-01,,74,60,0.00,,
2024-07-02,,86,67,0.01,,
2024-07-03,,90,75,0.00,,
2024-07-04,,84,72,0.00,,
2024-07-05,,85,70,0.00,,
2024-07-06,,81,65,0.00,,
2024-07-07,,89,67,0.35,,
2024-07-08,,87,71,0.01,,
2024-07-09,,80,69,0.89,,
2024-07-10,,84,67,0.28,,
2024-07-11,,81,69,0.01,,
2024-07-12,,85,67,0.00,,
2024-07-13,,92,68,1.51,,
2024-07-14,,89,69,1.86,,
2024-07-15,,91,70,0.32,,
2024-07-16,,87,70,0.00,,
2024-07-17,,84,69,0.00,,
2024-07-18,,75,65,0.00,,
2024-07-19,,80,61,0.00,,
2024-07-20,,81,64,0.00,,
2024-07-21,,84,67,0.00,,
2024-07-22,,84,67,0.00,,
2024-07-23,,86,67,0.77,,
2024-07-24,,77,67,0.01,,
2024-07-25,,78,66,0.00,,
2024-07-26,,81,61,0.00,,
2024-07-27,,86,67,0.00,,
2024-07-28,,83,70,0.22,,
2024-07-29,,85,73,0.07,,
2024-07-30,,92,71,0.00,,
2024-07-31,,92,73,0.00,,
2024-08-01,,89,70,0.93,,
2024-08-02,,87,70,0.01,,
2024-08-03,,91,72,0.00,,
2024-08-04,,90,72,0.00,,
2024-08-05,,92,75,0.00,,
2024-08-06,,79,70,0.00,,
2024-08-07,,78,69,0.00,,
2024-08-08,,85,64,0.00,,
2024-08-09,,74,61,0.00,,
2024-08-10,,76,57,0.00,,
2024-08-11,,80,59,0.00,,
2024-08-12,,81,61,0.00,,
2024-08-13,,86,64,0.00,,
2024-08-14,,86,66,0.00,,
2024-08-15,,77,69,0.18,,
2024-08-16,,88,68,1.27,,
2024-08-17,,83,70,0.46,,
2024-08-18,,79,68,0.01,,
2024-08-19,,77,64,0.00,,
2024-08-20,,73,60,0.00,,
2024-08-21,,76,57,0.00,,
2024-08-22,,80,56,0.00,,
2024-08-23,,82,61,0.00,,
2024-08-24,,91,64,0.00,,
2024-08-25,,92,74,0.00,,
2024-08-26,,95,77,0.00,,
2024-08-27,,99,75,0.57,,
2024-08-28,,87,73,0.28,,
2024-08-29,,85,73,0.00,,
2024-08-30,,87,72,0.03,,
2024-08-31,,85,63,0.00,,
2024-09-01,,77,64,0.00,,
2024-09-02,,75,61,0.00,,
2024-09-03,,78,60,0.00,,
2024-09-04,,84,60,0.00,,
2024-09-05,,87,66,0.00,,
2024-09-06,,73,60,0.00,,
2024-09-07,,67,51,0.00,,
2024-09-08,,73,49,0.00,,
2024-09-09,,82,57,0.00,,
2024-09-10,,83,58,0.00,,
2024-09-11,,88,59,0.00,,
2024-09-12,,87,65,0.00,,
2024-09-13,,85,68,0.00,,
2024-09-14,,87,69,0.00,,
2024-09-15,,89,69,0.00,,
2024-09-16,,90,67,0.00,,
2024-09-17,,85,62,0.00,,
2024-09-18,,89,64,0.00,,
2024-09-19,,90,63,0.00,,
2024-09-20,,92,71,0.02,,
2024-09-21,,93,65,0.00,,
2024-09-22,,77,65,0.80,,
2024-09-23,,68,63,0.01,,
2024-09-24,,68,63,0.95,,
2024-09-25,,78,58,0.00,,
2024-09-26,,77,57,0.00,,
2024-09-27,,73,68,0.00,,
2024-09-28,,73,66,0.11,,
2024-09-29,,74,69,0.00,,
2024-09-30,,78,64,0.00,,
2024-10-01,,71,56,0.00,,
2024-10-02,,72,49,0.00,,
2024-10-03,,80,53,0.00,,
2024-10-04,,72,61,0.08,,
2024-10-05,,86,60,0.00,,
2024-10-06,,75,55,0.00,,
2024-10-07,,69,50,0.00,,
2024-10-08,,74,50,0.00,,
2024-10-09,,70,53,0.00,,
2024-10-10,,72,55,0.00,,
2024-10-11,,84,54,0.00,,
2024-10-12,,70,59,0.00,,
2024-10-13,,68,50,0.00,,
2024-10-14,,58,44,0.06,,
2024-10-15,,49,43,0.37,,
2024-10-16,,58,38,0.00,,
2024-10-17,,65,38,0.00,,
2024-10-18,,69,45,0.00,,
2024-10-19,,72,44,0.00,,
2024-10-20,,79,49,0.00,,
2024-10-21,,82,53,0.00,,
2024-10-22,,75,55,0.00,,
2024-10-23,,65,46,0.00,,
2024-10-24,,65,42,0.09,,
2024-10-25,,68,48,0.61,,
2024-10-26,,59,45,0.00,,
2024-10-27,,59,40,0.00,,
2024-10-28,,68,45,0.00,,
2024-10-29,,83,68,0.00,,
2024-10-30,,81,69,0.00,,
2024-10-31,,72,44,0.01,,
2024-11-01,,54,39,0.00,,0.0
2024-11-02,,59,41,0.00,,0.0
2024-11-03,,65,50,0.03,,0.0
2024-11-04,,69,64,0.37,,0.0
2024-11-05,,68,61,0.96,,0.0
2024-11-06,,61,51,0.00,,0.0
2024-11-07,,60,45,0.00,,0.0
2024-11-08,,64,43,0.00,,0.0
2024-11-09,,56,48,0.18,,0.0
2024-11-10,,64,50,0.04,,0.0
2024-11-11,,59,45,0.00,,0.0
2024-11-12,,50,42,0.00,,0.0
2024-11-13,,53,39,0.22,,0.0
2024-11-14,,55,49,0.18,,0.0
2024-11-15,,55,45,0.00,,0.0
2024-11-16,,53,44,0.00,,0.0
2024-11-17,,60,47,0.00,,0.0
2024-11-18,,62,51,0.45,,0.0
2024-11-19,,65,47,0.06,,0.0
2024-11-20,,50,34,0.03,,0.0
2024-11-21,,40,31,0.09,,0.0
2024-11-22,,48,36,0.00,,0.0
2024-11-23,,45,38,0.00,,0.0
2024-11-24,,54,38,0.00,,0.0
2024-11-25,,55,37,0.00,,0.0
2024-11-26,,40,27,0.00,,0.0
2024-11-27,,44,36,0.00,,0.0
2024-11-28,,39,28,0.00,,0.0
2024-11-29,,29,19,0.00,,0.0
2024-11-30,,26,15,0.00,,0.0
2024-12-01,,28,14,0.00,,0.0
2024-12-02,,28,14,0.00,,0.0
2024-12-03,,32,18,0.00,,0.0
2024-12-04,,40,18,0.00,,0.0
2024-12-05,,29,13,0.00,,0.0
2024-12-06,,33,15,0.00,,0.0
2024-12-07,,51,25,0.00,,0.0
2024-12-08,,57,40,0.00,,0.0
2024-12-09,,55,45,0.00,,0.0
2024-12-10,,45,31,0.00,,0.0
2024-12-11,,33,13,0.00,,0.0
2024-12-12,,16,5,0.00,,0.0
2024-12-13,,28,9,0.00,,0.0
2024-12-14,,41,26,0.23,,0.0
2024-12-15,,46,40,0.01,,0.0
2024-12-16,,54,37,0.02,,0.0
2024-12-17,,39,33,0.00,,0.0
2024-12-18,,37,27,0.00,,0.0
2024-12-19,,34,27,0.03,,0.0
2024-12-20,,36,24,0.03,,1.0
2024-12-21,,29,17,0.00,,0.0
2024-12-22,,34,17,0.00,,0.0
2024-12-23,,42,33,0.00,,0.0
2024-12-24,,39,35,0.00,,0.0
2024-12-25,,39,34,0.00,,0.0
2024-12-26,,49,39,0.02,,0.0
2024-12-27,,54,47,0.19,,0.0
2024-12-28,,53,45,0.01,,0.0
2024-12-29,,49,38,0.88,,0.0
2024-12-30,,42,34,0.00,,0.0
2024-12-31,,43,35,0.51,,0.0
